Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Visibility_MeanRatio,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDF45,18.2,0.012223687,57.1904,OUT049,1640.5312,14,0.999060937134328,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH04,6.115,0.011419301,91.0488,OUT018,1629.8784,4,0.8436528258808045,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL25,6.92,0.131458247,90.5804,OUT018,183.7608,4,1.0003108365715545,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK40,7.035,0.021883368,263.791,OUT049,4996.8290000000015,14,1.4013879546317325,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV46,18.2,0.012607876,139.81799999999998,OUT046,1398.18,16,0.8874002286654677,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU31,10.5,0.025041738,218.7508,OUT045,3255.762,11,1.001178602084254,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ53,17.6,0.018934719,237.759,OUT049,3545.385,14,1.0004631055403284,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDD09,13.5,0.021392306,182.0976,OUT027,6157.3184,28,1.1925395432110781,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY19,19.75,0.041448824,116.5466,OUT045,2828.3184,11,1.000321439306701,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI33,16.5,0.028395167,91.7146,OUT013,2462.7942,26,0.9987663698674306,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG08,13.15,0.165221717,172.0764,OUT013,4466.1864,26,1.03502309611682,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDE39,7.89,0.036127671,117.4782,OUT035,2026.0294,9,0.9988924518718394,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH53,20.5,0.019277945,82.8592,OUT018,1733.7432,4,1.2880895111844048,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB09,16.25,0.05762989900000001,123.9046,OUT018,1120.5414,4,0.8721503417542917,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI22,12.6,0.096212432,207.2612,OUT046,4390.2852,16,0.8486725091505171,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX24,8.355,0.024387984,92.4462,OUT019,185.0924,28,1.5230613358086034,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE09,8.775,0.021647195,109.5228,OUT045,994.7052,11,0.924064435128004,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ57,7.42,0.021573645,184.6582,OUT046,5015.4714,16,1.0470634178180014,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRC49,8.67,0.065424208,145.8128,OUT035,2444.8176,9,1.0014906279701616,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDU19,8.77,0.046866331,170.5422,OUT045,1551.9798,11,1.14382173247102,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU43,19.35,0.0288811505,238.6564,OUT013,3575.3459999999995,26,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA50,16.25,0.087102593,96.041,OUT013,868.8689999999998,26,0.8480088487624541,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCM29,11.5,0.01774202,129.6626,OUT017,1836.2764,6,0.9165516710274421,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDQ13,11.1,0.010632752,82.5908,OUT013,1510.0344,26,0.8883347431660871,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB26,14.0,0.031116081,55.264,OUT027,1544.656,28,0.9946297358201766,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI21,5.59,0.05671761,62.9168,OUT045,1406.1696,11,0.9140169645833178,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV25,5.905,0.079931185,219.7456,OUT019,884.1824,28,1.8408258047368635,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ23,6.55,0.024505418,102.9332,OUT013,1845.5976,26,0.8687413271368785,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ41,6.85,0.03830192,261.2594,OUT010,1046.6376,15,1.5028453950554266,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCO42,21.25,0.024693927,144.1102,OUT049,1749.7224,14,1.000174290491249,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDQ13,11.1,0.010590075,84.6908,OUT027,3691.1952,28,0.8847692069968902,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU47,12.8,0.190569038,138.7838,OUT010,280.9676,15,1.3645451274054348,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW57,8.31,0.09284989699999999,177.4028,OUT046,3896.2616,16,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRN47,12.1,0.016826748,179.166,OUT046,3056.022,16,1.0369600307865534,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW28,18.25,0.088394115,194.7452,OUT027,5872.356,28,1.043762053835794,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCN42,20.25,0.011381674999999999,145.6418,OUT013,3384.2614,26,1.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR60,14.3,0.12978357699999998,78.2328,OUT027,1004.0264,28,0.994516625954695,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO09,13.5,0.10435188316666667,262.891,OUT019,788.9730000000002,28,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX45,16.75,0.101690576875,156.16299999999995,OUT046,2816.3340000000007,16,1.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH27,7.075,0.058465268,145.3128,OUT045,1869.5664,11,0.8494330595161648,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO08,11.1,0.053765212,163.1526,OUT035,1808.9786,9,0.9330509473397336,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG10,6.63,0.01098386,55.4588,OUT018,343.5528,4,0.8112921828163087,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ40,8.935,0.040245222,54.9298,OUT049,1348.245,14,0.9998609270561988,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ27,7.935,0.017253305,51.435,OUT017,499.35,6,1.2544340292642298,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ46,7.485,0.069231189,112.1228,OUT049,1215.7508,14,0.9987841962478128,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI46,9.5,0.074648119,253.3724,OUT018,755.0172,4,1.0035088392589797,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCW53,18.35,0.030542489,193.1162,OUT049,2693.8268,14,0.9036379516115063,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDY52,6.365,0.007359711,60.1536,OUT049,490.0288,14,1.0444427856326144,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU07,11.1,0.059940022,149.1366,OUT049,4231.8248,14,0.889818402886704,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCQ05,11.395,0.0173606515,149.2708,OUT017,2407.5328,6,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT16,9.895,0.048860587,260.2278,OUT018,4165.2448,4,1.0035088417309022,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCJ17,7.68,0.153419412,86.4224,OUT017,511.3344,6,0.8845257646922893,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCY29,13.65,0.077219509,56.493,OUT035,509.337,9,0.9134066277319293,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCQ18,15.75,0.13504726,98.57,OUT035,2496.75,9,0.9998627520782972,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS02,10.195,0.146094132,196.1794,OUT049,2926.191,14,1.0524773640991543,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK31,10.895,0.027157955,50.2666,OUT018,820.2656,4,1.0043310043500497,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH60,19.7,0.080346058,195.711,OUT027,5499.508000000002,28,1.2565952998298249,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO19,17.7,0.016596645,48.3034,OUT046,777.6544,16,1.0373937420969117,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRF37,17.25,0.084316691,263.391,OUT035,6311.7840000000015,9,1.4964583021879403,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDN21,18.6,0.07679167099999999,161.0236,OUT013,3705.8428,26,0.9024001818345567,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM14,13.8,0.01326146,108.0254,OUT035,759.6778,9,1.0014906168419944,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO08,11.1,0.057623018500000005,165.5526,OUT018,1973.4312,4,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS27,10.195,0.012528611,195.111,OUT017,3731.809,6,0.9072708122197841,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM59,5.88,0.003597678,153.8998,OUT049,2922.1962,14,0.903638004934895,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCO29,11.15,0.032438645,163.0526,OUT017,2302.3364,6,1.004587384109935,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC32,18.35,0.173527068,92.0462,OUT019,277.6386,28,1.5232818966252941,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRA12,11.6,0.041112694,142.0154,OUT018,850.8924,4,1.286533554999398,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDI14,14.1,0.089243504,139.2496,OUT027,1976.0944,28,0.9939815561066095,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRG51,12.1,0.011539622,163.5526,OUT046,2302.3364,16,0.8798117366887597,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDR33,7.31,0.04690397,110.657,OUT019,659.1419999999998,28,1.5540456034019783,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS23,4.635,0.141686037,126.9994,OUT017,1798.9916,6,0.8926048754937136,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCF43,8.51,0.052051256,142.247,OUT045,2004.058,11,1.2504520437219364,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRN37,9.6,0.09627919,167.3158,OUT035,1838.2738,9,1.055672955468581,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX57,17.25,0.047533568,96.9068,OUT017,1458.102,6,1.0625595817005238,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCC42,15.0,0.04499948,140.4838,OUT045,1685.8056,11,1.0013394627736125,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDS47,16.75,0.12888573,87.6856,OUT046,1494.0552,16,1.3982689791712128,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK35,8.365,0.120256303,39.2506,OUT010,75.9012,15,1.4201441976922988,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DRF37,17.25,0.056344163333333336,261.291,OUT019,788.9730000000002,28,1.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRI23,18.85,0.137755834,161.8578,OUT018,3530.0716,4,1.2028506186454975,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB28,6.615,0.093913607,198.7426,OUT017,1186.4556,6,0.8594165342704564,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU50,5.75,0.07528708099999999,115.3176,OUT049,572.5880000000002,14,1.0008412470610764,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD22,10.0,0.100055625,113.3544,OUT018,3467.4864,4,1.0012558875639943,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG04,13.1,0.006061565,188.9898,OUT035,4303.0654,9,0.8407453141503797,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM08,10.1,0.053667516,223.0088,OUT049,671.1264,14,1.0490865809600696,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI28,14.3,0.026194237,79.0302,OUT027,1901.5248,28,0.9948288975165043,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM57,11.65,0.07600299099999999,83.4908,OUT045,503.3448,11,1.0001538992044563,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCS17,18.6,0.080111611,94.6436,OUT027,4065.3748,28,0.9940421406874903,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDX44,9.3,0.043141572,90.4172,OUT018,1249.0408,4,1.0031672289253373,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRE03,19.6,0.024276035,45.3718,OUT045,614.5334,11,0.9124847703293878,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDT46,11.35,0.03093263,51.5008,OUT018,607.2096,4,0.9457630624026719,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW60,5.44,0.017096552,178.137,OUT045,3175.866,11,1.0032475589712146,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE44,14.65,0.172357491,50.8692,OUT017,788.3072,6,1.255615519103387,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT24,12.35,0.185824165,78.5328,OUT035,695.0952,9,1.19730125634434,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO20,12.85,0.152988295,253.7382,OUT017,2271.0438,6,1.2043155991785042,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV47,17.1,0.05203544933333334,85.5566,OUT049,1860.2452,14,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ26,11.6,0.143897558,240.6222,OUT013,2868.2664,26,0.9209752025026592,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK48,7.445,0.037845086,75.5354,OUT017,1956.1204,6,1.2556903097081027,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX32,15.1,0.1748389,142.8786,OUT019,433.4358,28,1.8119612998116308,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE56,17.25,0.278730642,63.2194,OUT019,247.6776,28,1.4739534905076217,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRJ01,6.135,0.115500999,161.1236,OUT018,644.4944,4,0.902556302170095,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDC53,8.68,0.01478914,97.7384,OUT010,98.5384,15,1.505210223295672,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCN07,18.5,0.033938279,132.5284,OUT035,1318.284,9,0.9112349513661312,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDI28,14.3,0.026299797000000003,79.4302,OUT013,1743.0644,26,0.9988379525778083,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO55,12.800000000000002,0.159394437,105.6938,OUT019,214.3876,28,1.3623493321530498,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDP46,15.35,0.0699493345,88.28299999999999,OUT046,1797.66,16,1.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX26,17.7,0.09316883828571429,182.5292,OUT013,2736.438,26,1.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD56,15.2,0.10377827,175.6054,OUT046,2451.4756,16,0.8974829274765668,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP12,9.8,0.045522854,35.0874,OUT017,352.874,6,1.0038394451532722,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT40,5.985,0.095331433,125.5678,OUT027,2543.356,28,1.0263383552962455,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV57,15.25,0.04708343228571429,179.766,OUT018,3056.022,4,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ09,17.6,0.105472205,165.6868,OUT017,3111.9492,6,0.9032862463006354,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA07,7.55,0.030938774,121.0072,OUT035,2082.6224,9,0.911809877286233,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV36,18.7,0.026174636,127.102,OUT027,3415.554,28,0.8511736070921325,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ01,19.7,0.160671255,254.7014,OUT035,3570.0196,9,0.9971935430549796,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW46,13.0,0.070243155,65.7484,OUT013,391.4904,26,0.8866244931679399,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW19,12.35,0.038313981,109.957,OUT027,4504.137,28,0.9067771020867212,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY01,11.8,0.17054823800000002,113.8834,OUT049,1382.2008,14,1.0004025099933025,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG60,20.35,0.06079409700000001,233.6616,OUT049,2577.9776,14,1.0024186291183197,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL22,16.85,0.036446751,90.3488,OUT049,996.0368,14,1.0010720174981405,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRK01,7.63,0.06118814700000001,94.0436,OUT045,1134.5232,11,0.999404859984333,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDO12,15.75,0.054884820999999986,195.3452,OUT013,1761.7068,26,0.9974615941730895,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX12,18.2,0.026064486,241.8196,OUT046,4097.3332,16,0.8554989824112391,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR28,13.85,0.025936747000000003,164.921,OUT049,2609.936,14,0.999337079773638,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH57,10.895,0.035949725,132.9284,OUT017,3295.71,6,0.9166081784949364,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC04,15.6,0.045168898,242.9854,OUT018,2175.1686,4,0.8725483049755169,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI06,11.3,0.04767798,181.466,OUT013,3775.086,26,0.867680388631876,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCY53,20.0,0.058812134,111.6544,OUT017,1565.9616,6,1.2555364190274383,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR22,19.35,0.018667601,112.9544,OUT017,2908.2144,6,0.9163436185301913,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM33,15.6,0.087646694,221.5798,OUT013,5509.495,26,1.3300848850383735,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO57,20.75,0.19033746,159.4578,OUT019,160.4578,28,1.4534989139833037,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO56,10.195,0.045165796,118.4808,OUT018,1640.5312,4,0.7807023798393339,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO58,19.6,0.039385518,164.8526,OUT027,2631.2416,28,0.9951965080857968,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ45,9.5,0.010914988,183.8608,OUT035,2572.6512,9,1.0441876662247667,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO60,20.0,0.034203092000000004,43.3086,OUT027,624.5204,28,1.0438316878956837,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI34,10.65,0.085268317,229.7668,OUT049,3916.2356,14,0.9993688392989634,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ26,15.3,0.08435471300000001,215.5218,OUT027,4915.6014,28,0.994944544016821,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV08,7.35,0.028571132000000006,40.8454,OUT013,587.2356,26,0.9990612011675406,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD60,15.7,0.037383778,179.7634,OUT018,1817.634,4,0.8917861154171405,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDX20,7.365000000000001,0.042354152,227.272,OUT027,7017.531999999998,28,0.9178236778931194,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG59,15.85,0.043410693,39.4164,OUT018,154.4656,4,1.0029492112139853,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN58,13.8,0.056872392,231.1984,OUT046,5097.3648,16,1.0000392472959456,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV48,9.195,0.051573903,79.8644,OUT013,785.6439999999999,26,0.8975360688175161,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA15,9.3,0.016113019,248.8092,OUT017,5976.2208,6,0.9267394373098469,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI19,15.1,0.052295514,242.9512,OUT013,4847.024,26,1.057706382158211,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX19,19.1,0.097127867,234.4958,OUT018,1635.8706,4,1.0023135847402393,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO52,11.6,0.077284566,172.4106,OUT049,4277.765,14,1.0006230413674726,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO05,7.27,0.046653872,98.6384,OUT045,1970.768,11,1.0009358548195042,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCP17,19.35,0.02775746,62.5168,OUT049,1534.0032,14,1.2516975446680012,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDK56,9.695,0.06503787075,186.7898,OUT010,561.2694,15,1.0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
